id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address,attributes_business_temp_closed,attributes_menu_url,attributes_open24_hours,attributes_waitlist_reservation
WJcWhPHF-CPniWj1LuX3Wg,farmacias-del-ahorro-miguel-hidalgo,Farmacias del Ahorro,https://s3-media1.fl.yelpcdn.com/bphoto/d99ERbs3rZelyQg91wZZTQ/o.jpg,False,https://www.yelp.com/biz/farmacias-del-ahorro-miguel-hidalgo?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",4.0,[],,,,9157.937033935455,[],19.433516,-99.189594,Lamartine 252 B,,,"México, D.F.",11580,MX,DIF,"['Lamartine 252 B', '11580 México, D.F.', 'Mexico']",,,,
2-zn6musyVPTxl4gsFrqzA,derma-miguel-hidalgo,Derma,https://s3-media1.fl.yelpcdn.com/bphoto/k0ZeDitYVXMnDhesvcOoZQ/o.jpg,False,https://www.yelp.com/biz/derma-miguel-hidalgo?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",4.5,[],,+525552505503,+52 55 5250 5503,10869.63144320801,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4306575,-99.2083953,Horacio 425 Local A,Col. Polanco,,"México, D.F.",11550,MX,DIF,"['Horacio 425 Local A', 'Col. Polanco', '11550 México, D.F.', 'Mexico']",,,,
RtR_6mux6ov1BO3MXxQtHQ,farmacias-unidas-por-su-salud-méxico-2,Farmacias unidas por su salud,https://s3-media2.fl.yelpcdn.com/bphoto/8O6u58oYo1QcDp3zW5sElQ/o.jpg,False,https://www.yelp.com/biz/farmacias-unidas-por-su-salud-m%C3%A9xico-2?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",5.0,[],,+525552352589,+52 55 5235 2589,2617.8757308184818,[],19.3953478,-99.135105,Juana de Arco 20 Col. La Moderna,,,"México, D.F.",03510,MX,DIF,"['Juana de Arco 20 Col. La Moderna', '03510 México, D.F.', 'Mexico']",,,,
MHwEAENNhRAQBrcPJ_fEkQ,farmacias-especializadas-méxico,Farmacias Especializadas,https://s3-media2.fl.yelpcdn.com/bphoto/Bd__pcfJlNjJXhVshZ0ekA/o.jpg,False,https://www.yelp.com/biz/farmacias-especializadas-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",4.0,[],,+525552784500,+52 55 5278 4500,4742.137449408638,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4142677,-99.1525438,Dr. Pasteur No. 97,Col. Doctores,,"México, D.F.",06720,MX,DIF,"['Dr. Pasteur No. 97', 'Col. Doctores', '06720 México, D.F.', 'Mexico']",,,,
QZGyB3qWN-jQPx7mY9ZV9Q,farmacia-paris-esencias-méxico,Farmacia Paris Esencias,https://s3-media2.fl.yelpcdn.com/bphoto/xFC0nj-BMnte9i46tw-dVA/o.jpg,False,https://www.yelp.com/biz/farmacia-paris-esencias-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,4,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",4.5,[],,,,4333.424064903461,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4295431713745,-99.1357870367706,República del Salvador 75,Colonia Centro,,"México, D.F.",06080,MX,DIF,"['República del Salvador 75', 'Colonia Centro', '06080 México, D.F.', 'Mexico']",,,,
1kLqnhMuLlP538a1M2swlA,farmacia-la-de-siempre-méxico,"Farmacia, La de siempre",https://s3-media1.fl.yelpcdn.com/bphoto/1eTd4bJgfx995gkTtehkfg/o.jpg,False,https://www.yelp.com/biz/farmacia-la-de-siempre-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",4.5,[],,+525555843420,+52 55 5584 3420,5551.2406319427855,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.396946595268,-99.1633047094787,Amores esq. Xola,Del Valle,,"México, D.F.",03100,MX,DIF,"['Amores esq. Xola', 'Del Valle', '03100 México, D.F.', 'Mexico']",,,,
XVnJyyTfQnF2npE8p4tq8g,farmacia-de-especialidades-jana-méxico,Farmacia de Especialidades Jana,https://s3-media3.fl.yelpcdn.com/bphoto/f8aqhFSxLVNyhe5BVgVWMQ/o.jpg,False,https://www.yelp.com/biz/farmacia-de-especialidades-jana-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,0,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",0.0,[],,+525552078803,+52 55 5207 8803,5513.940100125293,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4205917,-99.1576323,Colima 107,Col. Roma,,"México, D.F.",06700,MX,DIF,"['Colima 107', 'Col. Roma', '06700 México, D.F.', 'Mexico']",,,,
9otjrfjVZdz4_CwaDk9FEw,farmacia-guadalajara-super-farmacia-méxico,Farmacia Guadalajara - Super Farmacia,https://s3-media1.fl.yelpcdn.com/bphoto/NKzjlLxf18pNjd0fnUOE6A/o.jpg,False,https://www.yelp.com/biz/farmacia-guadalajara-super-farmacia-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",4.0,[],,,,6933.998480189642,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.3377707671796,-99.1240647062659,Calz.Taxqueña 1802,Col. Taxqueña,,"México, D.F.",04280,MX,DIF,"['Calz.Taxqueña 1802', 'Col. Taxqueña', '04280 México, D.F.', 'Mexico']",,,,
gjbDGtd9NkCTJA-J78LDiQ,farmacia-homeopática-nacional-méxico,Farmacia Homeopática Nacional,https://s3-media3.fl.yelpcdn.com/bphoto/pjaudKt1um--R9XN16F0Lg/o.jpg,False,https://www.yelp.com/biz/farmacia-homeop%C3%A1tica-nacional-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'naturopathic', 'title': 'Naturopathic/Holistic'}]",4.5,[],,+525555123527,+52 55 5512 3527,4688.345370125123,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4350586825756,-99.1332026355819,"República de Guatemala no. 16, local 3 Colonia Centro",,,"México, D.F.",06010,MX,DIF,"['República de Guatemala no. 16, local 3 Colonia Centro', '06010 México, D.F.', 'Mexico']",,,,
a0Jv00LHYgf0eFHXfvDGAQ,super-farmacia-méxico,Super Farmacia,https://s3-media1.fl.yelpcdn.com/bphoto/PcwKIpie6B6jMfr5w8PZvQ/o.jpg,False,https://www.yelp.com/biz/super-farmacia-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}, {'alias': 'grocery', 'title': 'Grocery'}]",5.0,[],,,,5163.827406394457,[],19.4258923,-99.0704326,Caracol 60,Col. Caracol,,"México, D.F.",15630,MX,DIF,"['Caracol 60', 'Col. Caracol', '15630 México, D.F.', 'Mexico']",,,,
q1EQrusFOFn61aQfL4U0Sg,derma-méxico,Derma,https://s3-media3.fl.yelpcdn.com/bphoto/Wv5K7GLuPpVKSAgzT97QoA/o.jpg,False,https://www.yelp.com/biz/derma-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,3,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",4.7,[],,+525552112329,+52 55 5211 2329,7168.40296032139,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4126063,-99.1771734,Vicente Suárez No. 85 Locales A y B,Col. Condesa,,"México, D.F.",06140,MX,DIF,"['Vicente Suárez No. 85 Locales A y B', 'Col. Condesa', '06140 México, D.F.', 'Mexico']",,,,
j6YPz1DAjIXkPKFOtXNQ3w,farmacia-san-pablo-méxico-5,Farmacia San Pablo,https://s3-media3.fl.yelpcdn.com/bphoto/EAH9lf11ORVmiYL8cIGKFQ/o.jpg,False,https://www.yelp.com/biz/farmacia-san-pablo-m%C3%A9xico-5?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",1.0,[],,+525553549000,+52 55 5354 9000,5316.130404137539,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.404796,-99.160698,Monterrey 360,Col. Roma Sur,,"México, D.F.",06760,MX,DIF,"['Monterrey 360', 'Col. Roma Sur', '06760 México, D.F.', 'Mexico']",,,,
wDbvvJlIv7uG3J7cur24_Q,farmacia-homeopática-condesa-méxico,Farmacia Homeopática Condesa,https://s3-media4.fl.yelpcdn.com/bphoto/eZdFAzSjuy27OfUzgziZxQ/o.jpg,False,https://www.yelp.com/biz/farmacia-homeop%C3%A1tica-condesa-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",5.0,[],,+525552863445,+52 55 5286 3445,7217.343062896003,[],19.4180278,-99.1761367,Pachuca  104,Col. Condesa,,"México, D.F.",06140,MX,DIF,"['Pachuca  104', 'Col. Condesa', '06140 México, D.F.', 'Mexico']",,,,
fY5svlg97rGkllQpA5Wb6A,faramacias-benavides-venustiano-carranza,Faramacias Benavides,https://s3-media2.fl.yelpcdn.com/bphoto/BWY4VeCOkJ3CEgAbzNFltQ/o.jpg,False,https://www.yelp.com/biz/faramacias-benavides-venustiano-carranza?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,3,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",3.7,[],,+525557860010,+52 55 5786 0010,5094.804562611949,[],19.4395008,-99.0761795,Cap. Carlos Leon,,,"México, D.F.",15520,MX,DIF,"['Cap. Carlos Leon', '15520 México, D.F.', 'Mexico']",,,,
7eOlTd3DDYu6ps3w_oVm5g,farmacia-villaseñor-méxico-d-f,Farmacia Villaseñor,https://s3-media2.fl.yelpcdn.com/bphoto/gLjjN4B2mX-Cns4NaRO9EQ/o.jpg,False,https://www.yelp.com/biz/farmacia-villase%C3%B1or-m%C3%A9xico-d-f?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,4,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",2.5,[],,+525555536090,+52 55 5553 6090,7404.9999865390055,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1730', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4254989907051,-99.1750914804882,Río Elba 30,Col. Cuauhtémoc,,"México, D.F.",06500,MX,AGU,"['Río Elba 30', 'Col. Cuauhtémoc', '06500 México, D.F., Aguascalientes', 'Mexico']",,,,
T4u9jpFmqjP0_xRaaD38ng,farmacia-san-isidro-méxico-2,Farmacia San Isidro,https://s3-media3.fl.yelpcdn.com/bphoto/cg9q4Wtn9W1qAuD5dA3H0A/o.jpg,False,https://www.yelp.com/biz/farmacia-san-isidro-m%C3%A9xico-2?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",5.0,[],,+525556845812,+52 55 5684 5812,4696.506642756909,[],19.41731,-99.150657,Av. Niños Heroes 196,Col. Doctores,,"México, D.F.",06020,MX,DIF,"['Av. Niños Heroes 196', 'Col. Doctores', '06020 México, D.F.', 'Mexico']",,,,
L3_nilqI4250mqItXQIrmA,farmacias-multigenéricos-méxico,Farmacias Multigenéricos,https://s3-media2.fl.yelpcdn.com/bphoto/23naqGbhF7sF-dRTg5GBKw/o.jpg,False,https://www.yelp.com/biz/farmacias-multigen%C3%A9ricos-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",3.5,[],,+525556618153,+52 55 5661 8153,6096.437444324023,[],19.4111637,-99.1670404,Insurgentes Sur 361,Col. Roma,,"México, D.F.",06100,MX,DIF,"['Insurgentes Sur 361', 'Col. Roma', '06100 México, D.F.', 'Mexico']",,,,
7m6HEeHElxONemC9-LxWvg,farmacia-corona-méxico,Farmacia Corona,https://s3-media4.fl.yelpcdn.com/bphoto/8XrqlHrrPTfRVOsc2xEakw/o.jpg,False,https://www.yelp.com/biz/farmacia-corona-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",4.0,[],,,,5180.986611429171,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4207866346022,-99.1539596790985,Av. Cuauhtémoc 114,Colonia Doctores,,"México, D.F.",06720,MX,DIF,"['Av. Cuauhtémoc 114', 'Colonia Doctores', '06720 México, D.F.', 'Mexico']",,,,
bnRr3173T_GUvtzBS-YFBA,city-farma-méxico-df,City Farma,https://s3-media4.fl.yelpcdn.com/bphoto/ldtoT3HjSEDDdQ_Q5CpJ5g/o.jpg,False,https://www.yelp.com/biz/city-farma-m%C3%A9xico-df?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",3.0,[],,,,6025.527497838621,[],19.4308909443706,-99.156698480893,Milán s/n esquina con General Prim,Colonia Juárez,,"México, D.F.",06600,MX,DIF,"['Milán s/n esquina con General Prim', 'Colonia Juárez', '06600 México, D.F.', 'Mexico']",,,,
usrCJm225Bi97ABP4dQdfg,fertifarma-méxico,Fertifarma,https://s3-media3.fl.yelpcdn.com/bphoto/YDlk9w3jNmA8YhD4d1xOkA/o.jpg,False,https://www.yelp.com/biz/fertifarma-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",5.0,[],,+525554848407,+52 55 5484 8407,8646.516142178929,[],19.3451400530598,-99.1700831453834,Gamma 1,Col. Romero De Terreros,,"México, D.F.",04310,MX,DIF,"['Gamma 1', 'Col. Romero De Terreros', '04310 México, D.F.', 'Mexico']",,,,
Axf5SsSnJJlnmC56R6amOQ,farmacia-benavides-méxico,Farmacia Benavides,https://s3-media1.fl.yelpcdn.com/bphoto/4rJMe9o-us-SoS8twND3Rw/o.jpg,False,https://www.yelp.com/biz/farmacia-benavides-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,4,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",2.3,[],,,,6790.7373634811265,[],19.4261393,-99.1683058,Paseo de la Reforma 350,Colonia Juarez,,"México, D.F.",06600,MX,DIF,"['Paseo de la Reforma 350', 'Colonia Juarez', '06600 México, D.F.', 'Mexico']",,,,
5JF0_vEQYOgXzXd9oW--Cg,farmacia-san-luis-cuauhtémoc,"Farmacia ""San Luis""",https://s3-media3.fl.yelpcdn.com/bphoto/r8BrqT6NM4YdO_hY0vQxQw/o.jpg,False,https://www.yelp.com/biz/farmacia-san-luis-cuauht%C3%A9moc?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,0,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",0.0,[],,+525555640771,+52 55 5564 0771,5151.429671122059,"[{'open': [{'is_overnight': False, 'start': '0830', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0830', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0830', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0830', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0830', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0830', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0830', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4148441843521,-99.1564859650123,San Luis Potosí 37 esq. Mérida,Col. Roma Norte,,"México, D.F.",06700,MX,DIF,"['San Luis Potosí 37 esq. Mérida', 'Col. Roma Norte', '06700 México, D.F.', 'Mexico']",,,,
hMoZfMAuPgv7J0UE-d1eSA,farmacia-leo-méxico,Farmacia Leo,https://s3-media2.fl.yelpcdn.com/bphoto/5nr2wt489stF3bpLqxWPrA/o.jpg,False,https://www.yelp.com/biz/farmacia-leo-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",3.0,[],,,,7073.379843791305,[],19.4318757,-99.1680167,Río Nazas 62,,,"México, D.F.",06500,MX,DIF,"['Río Nazas 62', '06500 México, D.F.', 'Mexico']",,,,
_uF5Wu8v8OpFD_F6DxjjaA,farmacia-san-pablo-miguel-hidalgo,Farmacia San Pablo,https://s3-media3.fl.yelpcdn.com/bphoto/eO30caFQjzuVq9d6KxLTig/o.jpg,False,https://www.yelp.com/biz/farmacia-san-pablo-miguel-hidalgo?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",2.0,[],,,,9321.693577480233,[],19.435809,-99.190162,Homero 533,,,"México, D.F.",11570,MX,DIF,"['Homero 533', '11570 México, D.F.', 'Mexico']",,,,
sQRvDBuZq1GT6LfXI9hWXg,farmacia-de-dios-méxico-4,Farmacia de Dios,https://s3-media1.fl.yelpcdn.com/bphoto/0fXyXM6LN1rfiaGYQjhH7w/o.jpg,False,https://www.yelp.com/biz/farmacia-de-dios-m%C3%A9xico-4?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",3.0,[],,+525555252225,+52 55 5525 2225,7310.125357487863,[],19.4283848,-99.1726532,Rio Ganges 51,Col. Cuauhtémoc,,"México, D.F.",06500,MX,DIF,"['Rio Ganges 51', 'Col. Cuauhtémoc', '06500 México, D.F.', 'Mexico']",,,,
b9P856pTsmUDJqi0owr-zg,pharma-club-cuauhtémoc-3,Pharma Club,https://s3-media3.fl.yelpcdn.com/bphoto/j6_O0_uBcfZgQLVhpLsTfw/o.jpg,False,https://www.yelp.com/biz/pharma-club-cuauht%C3%A9moc-3?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,0,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",0.0,[],,,,5509.262491010325,[],19.4186,-99.15856,Av. Alvaro Obregon 85 B-1,,,"México, D.F.",06700,MX,DIF,"['Av. Alvaro Obregon 85 B-1', '06700 México, D.F.', 'Mexico']",,,,
0VT6ZMJDB-SoodL1E4hBCA,farma-smart-méxico,Farma Smart,https://s3-media1.fl.yelpcdn.com/bphoto/XEuokpUcDLG1WQ4vmZ5Twg/o.jpg,False,https://www.yelp.com/biz/farma-smart-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,0,"[{'alias': 'pharmacy', 'title': 'Pharmacy'}]",0.0,[],,+525563851045,+52 55 6385 1045,6063.345027009461,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",19.42257,-99.16229,Jalapa 17-202,Col. Roma Norte,,"México, D.F.",06700,MX,DIF,"['Jalapa 17-202', 'Col. Roma Norte', '06700 México, D.F.', 'Mexico']",,,,
